Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,9295,64,3,120014,2150.74,0.032%,15.38400,6.62,7.55,440.6
TOTAL,9295,64,3,120014,2150.74,0.032%,15.38400,6.62,7.55,440.6
