Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,2304,135,5,120012,2995.05,0.043%,7.12640,3.07,363.86,440.7
TOTAL,2304,135,5,120012,2995.05,0.043%,7.12640,3.07,363.86,440.7
