Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,9953,33,3,85470,912.82,0.000%,28.51413,12.89,13.25,463.0
TOTAL,9953,33,3,85470,912.82,0.000%,28.51413,12.89,13.25,463.0
