Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,5258,71,4,94754,1559.41,0.000%,13.60910,6.15,138.51,463.0
TOTAL,5258,71,4,94754,1559.41,0.000%,13.60910,6.15,138.51,463.0
