Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,10394,92,4,120008,2153.59,0.029%,10.74816,4.62,5.12,440.5
TOTAL,10394,92,4,120008,2153.59,0.029%,10.74816,4.62,5.12,440.5
