Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,2151,147,3,32429,1325.57,0.000%,6.72045,3.04,7.44,463.0
TOTAL,2151,147,3,32429,1325.57,0.000%,6.72045,3.04,7.44,463.0
