Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,6172,50,3,51801,934.12,0.000%,19.09423,8.63,194.47,463.0
TOTAL,6172,50,3,51801,934.12,0.000%,19.09423,8.63,194.47,463.0
