Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,5310,54,4,31252,775.95,0.000%,17.69894,8.00,180.14,463.0
TOTAL,5310,54,4,31252,775.95,0.000%,17.69894,8.00,180.14,463.0
