Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,27858,9,3,2537,40.41,0.000%,92.86000,39.90,42.35,440.0
TOTAL,27858,9,3,2537,40.41,0.000%,92.86000,39.90,42.35,440.0
