Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,3305,86,3,15397,619.27,0.000%,10.94139,4.95,5.09,463.0
TOTAL,3305,86,3,15397,619.27,0.000%,10.94139,4.95,5.09,463.0
