Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,12046,45,5,120017,1309.61,0.008%,20.07687,8.63,1027.15,440.1
TOTAL,12046,45,5,120017,1309.61,0.008%,20.07687,8.63,1027.15,440.1
