Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,3098,101,3,26288,987.36,0.000%,9.64172,4.36,4.46,463.0
TOTAL,3098,101,3,26288,987.36,0.000%,9.64172,4.36,4.46,463.0
