Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,2967,40,9,18284,442.66,0.000%,24.72479,10.62,11.64,440.0
TOTAL,2967,40,9,18284,442.66,0.000%,24.72479,10.62,11.64,440.0
