Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,835,379,5,88398,4212.46,0.000%,2.62961,1.19,2.93,463.0
TOTAL,835,379,5,88398,4212.46,0.000%,2.62961,1.19,2.93,463.0
