Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,10775,27,3,20682,358.07,0.000%,35.91224,16.24,40.02,463.0
TOTAL,10775,27,3,20682,358.07,0.000%,35.91224,16.24,40.02,463.0
