Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,6864,41,3,19115,329.00,0.000%,22.88008,10.35,232.87,463.0
TOTAL,6864,41,3,19115,329.00,0.000%,22.88008,10.35,232.87,463.0
