Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,5712,52,4,22812,822.95,0.000%,18.74858,8.06,8.55,440.0
TOTAL,5712,52,4,22812,822.95,0.000%,18.74858,8.06,8.55,440.0
