Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,9677,29,3,47389,530.20,0.000%,32.25677,14.58,328.30,463.0
TOTAL,9677,29,3,47389,530.20,0.000%,32.25677,14.58,328.30,463.0
