Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,10259,29,3,37669,439.62,0.000%,32.20187,14.56,327.96,463.0
TOTAL,10259,29,3,37669,439.62,0.000%,32.20187,14.56,327.96,463.0
