Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,2113,138,3,17176,805.73,7.099%,7.04340,3.19,71.69,464.3
TOTAL,2113,138,3,17176,805.73,7.099%,7.04340,3.19,71.69,464.3
