Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,22280,12,3,2654,71.37,0.000%,74.26964,31.91,33.87,440.0
TOTAL,22280,12,3,2654,71.37,0.000%,74.26964,31.91,33.87,440.0
