Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,8870,31,3,16937,251.94,0.000%,29.51619,13.35,13.72,463.0
TOTAL,8870,31,3,16937,251.94,0.000%,29.51619,13.35,13.72,463.0
