Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,8551,33,3,56809,724.02,0.000%,28.18039,12.74,286.81,463.0
TOTAL,8551,33,3,56809,724.02,0.000%,28.18039,12.74,286.81,463.0
