Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,1479,203,4,20741,1327.17,0.000%,4.81604,2.18,49.02,463.0
TOTAL,1479,203,4,20741,1327.17,0.000%,4.81604,2.18,49.02,463.0
