Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,2493,122,4,26340,1036.19,0.000%,7.92246,3.58,80.63,463.0
TOTAL,2493,122,4,26340,1036.19,0.000%,7.92246,3.58,80.63,463.0
