Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,9191,31,3,50007,561.46,0.000%,30.33163,13.71,308.71,463.0
TOTAL,9191,31,3,50007,561.46,0.000%,30.33163,13.71,308.71,463.0
