Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,6337,49,3,34911,647.87,0.000%,19.44676,8.79,197.92,463.0
TOTAL,6337,49,3,34911,647.87,0.000%,19.44676,8.79,197.92,463.0
