Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,8177,37,3,32970,615.73,0.000%,25.23205,11.41,11.73,463.0
TOTAL,8177,37,3,32970,615.73,0.000%,25.23205,11.41,11.73,463.0
