Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,8572,33,4,31570,412.84,0.000%,28.57114,12.92,290.79,463.0
TOTAL,8572,33,4,31570,412.84,0.000%,28.57114,12.92,290.79,463.0
