Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,2210,135,4,20413,1014.08,0.000%,7.17444,3.24,73.02,463.0
TOTAL,2210,135,4,20413,1014.08,0.000%,7.17444,3.24,73.02,463.0
