Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,7423,40,3,120015,1639.03,0.027%,24.44285,10.51,11.65,440.5
TOTAL,7423,40,3,120015,1639.03,0.027%,24.44285,10.51,11.65,440.5
