Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,8287,34,3,34591,446.19,0.000%,27.62333,12.49,281.14,463.0
TOTAL,8287,34,3,34591,446.19,0.000%,27.62333,12.49,281.14,463.0
