Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,5907,49,3,42530,994.25,0.000%,19.48881,8.81,9.06,463.0
TOTAL,5907,49,3,42530,994.25,0.000%,19.48881,8.81,9.06,463.0
