Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,2107,140,14,38967,1545.98,0.000%,7.02153,3.17,7.78,463.0
TOTAL,2107,140,14,38967,1545.98,0.000%,7.02153,3.17,7.78,463.0
