Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,9698,12,3,2593,62.11,0.000%,80.14876,34.44,38.43,440.0
TOTAL,9698,12,3,2593,62.11,0.000%,80.14876,34.44,38.43,440.0
