Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,3741,86,3,61364,1355.27,0.000%,11.41095,5.16,12.64,463.0
TOTAL,3741,86,3,61364,1355.27,0.000%,11.41095,5.16,12.64,463.0
