Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,9898,29,3,43091,547.37,0.000%,32.69332,14.78,36.21,463.0
TOTAL,9898,29,3,43091,547.37,0.000%,32.69332,14.78,36.21,463.0
