Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,27177,10,3,2362,54.46,0.000%,90.59393,38.93,41.32,440.0
TOTAL,27177,10,3,2362,54.46,0.000%,90.59393,38.93,41.32,440.0
