Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,7836,39,3,45801,551.46,0.000%,24.27006,10.97,247.18,463.0
TOTAL,7836,39,3,45801,551.46,0.000%,24.27006,10.97,247.18,463.0
