Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,3499,41,4,8411,332.99,0.029%,1.05202,0.45,0.52,440.6
TOTAL,3499,41,4,8411,332.99,0.029%,1.05202,0.45,0.52,440.6
