Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,3354,98,3,64298,1649.99,0.000%,9.97211,4.51,101.49,463.0
TOTAL,3354,98,3,64298,1649.99,0.000%,9.97211,4.51,101.49,463.0
