Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,32360,8,3,2404,53.69,0.000%,107.84114,48.76,119.43,463.0
TOTAL,32360,8,3,2404,53.69,0.000%,107.84114,48.76,119.43,463.0
