Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,9146,31,3,33959,528.64,0.000%,30.48677,13.78,14.11,463.0
TOTAL,9146,31,3,33959,528.64,0.000%,30.48677,13.78,14.11,463.0
