Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,4724,62,4,13930,577.15,0.000%,15.68534,7.09,17.37,463.0
TOTAL,4724,62,4,13930,577.15,0.000%,15.68534,7.09,17.37,463.0
