Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,6002,49,4,72633,1158.61,0.000%,19.63260,8.88,199.95,463.0
TOTAL,6002,49,4,72633,1158.61,0.000%,19.63260,8.88,199.95,463.0
