Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,3700,80,3,24174,751.62,0.000%,12.24310,5.54,13.56,463.0
TOTAL,3700,80,3,24174,751.62,0.000%,12.24310,5.54,13.56,463.0
