Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,8344,37,3,32278,580.31,0.000%,25.88170,11.70,263.59,463.0
TOTAL,8344,37,3,32278,580.31,0.000%,25.88170,11.70,263.59,463.0
