Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,4562,130,8,120008,2818.85,0.044%,7.62500,3.28,3.68,440.8
TOTAL,4562,130,8,120008,2818.85,0.044%,7.62500,3.28,3.68,440.8
