Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,7651,36,3,18184,284.16,0.000%,25.56563,11.56,11.88,463.0
TOTAL,7651,36,3,18184,284.16,0.000%,25.56563,11.56,11.88,463.0
