Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,10604,11,4,5981,66.97,0.000%,87.63129,37.65,41.76,440.0
TOTAL,10604,11,4,5981,66.97,0.000%,87.63129,37.65,41.76,440.0
