Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,10109,28,3,46606,560.06,0.000%,33.71364,15.24,37.34,463.0
TOTAL,10109,28,3,46606,560.06,0.000%,33.71364,15.24,37.34,463.0
