Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,7445,56,4,36444,952.89,0.00%,17.27279,7.42,95.3,440
TOTAL,7445,56,4,36444,952.89,0.00%,17.27279,7.42,95.3,440
