Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,8687,30,4,6920,189.57,0.000%,28.84513,12.39,1476.73,440.0
TOTAL,8687,30,4,6920,189.57,0.000%,28.84513,12.39,1476.73,440.0
