Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,10465,27,3,32470,440.18,0.000%,34.88415,15.77,355.28,463.0
TOTAL,10465,27,3,32470,440.18,0.000%,34.88415,15.77,355.28,463.0
