Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,5369,53,3,38442,758.15,0.000%,17.82584,8.06,8.29,463.0
TOTAL,5369,53,3,38442,758.15,0.000%,17.82584,8.06,8.29,463.0
