Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,5538,57,3,48667,953.21,0.000%,17.22106,7.79,19.07,463.0
TOTAL,5538,57,3,48667,953.21,0.000%,17.22106,7.79,19.07,463.0
