Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,12138,23,3,5191,131.78,0.000%,40.42523,18.28,18.79,463.0
TOTAL,12138,23,3,5191,131.78,0.000%,40.42523,18.28,18.79,463.0
