Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,3331,98,3,56960,1461.35,0.000%,10.02948,4.53,11.11,463.0
TOTAL,3331,98,3,56960,1461.35,0.000%,10.02948,4.53,11.11,463.0
