Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,6899,45,3,40557,577.31,0.000%,21.24861,9.61,216.26,463.0
TOTAL,6899,45,3,40557,577.31,0.000%,21.24861,9.61,216.26,463.0
