Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,10329,90,3,120013,2458.07,0.039%,11.09272,4.77,5.28,440.6
TOTAL,10329,90,3,120013,2458.07,0.039%,11.09272,4.77,5.28,440.6
