Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,8507,33,3,37481,417.65,0.000%,28.35638,12.82,288.60,463.0
TOTAL,8507,33,3,37481,417.65,0.000%,28.35638,12.82,288.60,463.0
