Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,10302,57,5,22069,804.04,0.000%,16.84817,7.24,93.84,440.0
TOTAL,10302,57,5,22069,804.04,0.000%,16.84817,7.24,93.84,440.0
