Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,1537,196,3,24073,1447.15,0.000%,5.01986,2.27,51.09,463.0
TOTAL,1537,196,3,24073,1447.15,0.000%,5.01986,2.27,51.09,463.0
