Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,5119,65,6,127753,2241.50,0.000%,12.84474,5.81,657.20,463.0
TOTAL,5119,65,6,127753,2241.50,0.000%,12.84474,5.81,657.20,463.0
